testId,method,arraySize,subsetSize,repetitionId,beginTestTicks,endTestTicks,elapsedTicks,elapsedMilliseconds
0,sorting,4000000,19,6,638896094850908832,638896094855682068,4773236,477.3236
0,heap,4000000,19,6,638896094855744802,638896094860494664,4749862,474.9862
0,sorting,4000000,19,7,638896094860555170,638896094865315819,4760649,476.0649
0,heap,4000000,19,7,638896094865367186,638896094870120818,4753632,475.3632
0,sorting,4000000,19,8,638896094870185306,638896094874972211,4786905,478.6905
0,heap,4000000,19,8,638896094875034800,638896094879848304,4813504,481.3504
0,sorting,4000000,19,9,638896094879913588,638896094884673633,4760045,476.0045
0,heap,4000000,19,9,638896094884736154,638896094889475749,4739595,473.9595
0,sorting,4000000,19,10,638896094889528801,638896094894325998,4797197,479.7197
0,heap,4000000,19,10,638896094894390052,638896094899160677,4770625,477.0625
0,sorting,4000000,19,11,638896094899223536,638896094903966904,4743368,474.3368
0,heap,4000000,19,11,638896094904033266,638896094908784511,4751245,475.1245
0,sorting,4000000,19,12,638896094908849373,638896094913635818,4786445,478.6445
0,heap,4000000,19,12,638896094913700637,638896094918454580,4753943,475.3943
0,sorting,4000000,19,13,638896094918519025,638896094923289774,4770749,477.0749
0,heap,4000000,19,13,638896094923354857,638896094928115677,4760820,476.082
0,sorting,4000000,19,14,638896094928254554,638896094933008844,4754290,475.429
0,heap,4000000,19,14,638896094933075426,638896094937880527,4805101,480.5101
0,sorting,4000000,19,15,638896094937943532,638896094942691950,4748418,474.8418
0,heap,4000000,19,15,638896094942754520,638896094947504598,4750078,475.0078
0,sorting,4000000,19,16,638896094947571222,638896094952322132,4750910,475.091
0,heap,4000000,19,16,638896094952372245,638896094957141061,4768816,476.8816
0,sorting,4000000,19,17,638896094957205943,638896094961948498,4742555,474.2555
0,heap,4000000,19,17,638896094962010934,638896094966761538,4750604,475.0604
0,sorting,4000000,19,18,638896094966827121,638896094971582017,4754896,475.4896
0,heap,4000000,19,18,638896094971644426,638896094976434544,4790118,479.0118
0,sorting,4000000,19,19,638896094976485163,638896094981226339,4741176,474.1176
0,heap,4000000,19,19,638896094981290445,638896094986045087,4754642,475.4642
0,sorting,4000000,19,20,638896094986108733,638896094990855225,4746492,474.6492
0,heap,4000000,19,20,638896094990918465,638896094995701583,4783118,478.3118
0,sorting,4000000,41,1,638896094995763275,638896095000543878,4780603,478.0603
0,heap,4000000,41,1,638896095000594845,638896095005373260,4778415,477.8415
0,sorting,4000000,41,2,638896095005436352,638896095010207567,4771215,477.1215
0,heap,4000000,41,2,638896095010269857,638896095015072211,4802354,480.2354
0,sorting,4000000,41,3,638896095015139764,638896095019897875,4758111,475.8111
0,heap,4000000,41,3,638896095019964420,638896095024797887,4833467,483.3467
0,sorting,4000000,41,4,638896095024863023,638896095029620804,4757781,475.7781
0,heap,4000000,41,4,638896095029683038,638896095034468364,4785326,478.5326
0,sorting,4000000,41,5,638896095034533423,638896095039301516,4768093,476.8093
0,heap,4000000,41,5,638896095039365032,638896095044107092,4742060,474.206
0,sorting,4000000,41,6,638896095044171793,638896095048923502,4751709,475.1709
0,heap,4000000,41,6,638896095048978491,638896095053718036,4739545,473.9545
0,sorting,4000000,41,7,638896095053784724,638896095058589846,4805122,480.5122
0,heap,4000000,41,7,638896095058653699,638896095063396945,4743246,474.3246
0,sorting,4000000,41,8,638896095063450947,638896095068230737,4779790,477.979
0,heap,4000000,41,8,638896095068296656,638896095073036504,4739848,473.9848
0,sorting,4000000,41,9,638896095073100731,638896095077873088,4772357,477.2357
0,heap,4000000,41,9,638896095077935521,638896095082686838,4751317,475.1317
0,sorting,4000000,41,10,638896095082751152,638896095087501555,4750403,475.0403
0,heap,4000000,41,10,638896095087552713,638896095092316307,4763594,476.3594
0,sorting,4000000,41,11,638896095092379670,638896095097170128,4790458,479.0458
0,heap,4000000,41,11,638896095097232747,638896095101973786,4741039,474.1039
0,sorting,4000000,41,12,638896095102034867,638896095106791615,4756748,475.6748
0,heap,4000000,41,12,638896095106857124,638896095111601222,4744098,474.4098
0,sorting,4000000,41,13,638896095111653774,638896095116441360,4787586,478.7586
0,heap,4000000,41,13,638896095116509258,638896095121262954,4753696,475.3696
0,sorting,4000000,41,14,638896095121326720,638896095126072097,4745377,474.5377
0,heap,4000000,41,14,638896095126125556,638896095130954770,4829214,482.9214
0,sorting,4000000,41,15,638896095131022239,638896095135920469,4898230,489.823
0,heap,4000000,41,15,638896095135986779,638896095140750614,4763835,476.3835
0,sorting,4000000,41,16,638896095140812841,638896095145594428,4781587,478.1587
0,heap,4000000,41,16,638896095145659284,638896095150441728,4782444,478.2444
0,sorting,4000000,41,17,638896095150503935,638896095155261074,4757139,475.7139
0,heap,4000000,41,17,638896095155326220,638896095160087980,4761760,476.176
0,sorting,4000000,41,18,638896095160153587,638896095164906757,4753170,475.317
0,heap,4000000,41,18,638896095164970603,638896095169733756,4763153,476.3153
0,sorting,4000000,41,19,638896095169799981,638896095174563917,4763936,476.3936
0,heap,4000000,41,19,638896095174615121,638896095179410439,4795318,479.5318
0,sorting,4000000,41,20,638896095179476670,638896095184221079,4744409,474.4409
0,heap,4000000,41,20,638896095184285339,638896095189062386,4777047,477.7047
0,sorting,4000000,79,1,638896095189132330,638896095193892448,4760118,476.0118
0,heap,4000000,79,1,638896095193956780,638896095198730300,4773520,477.352
0,sorting,4000000,79,2,638896095198780931,638896095203528689,4747758,474.7758
0,heap,4000000,79,2,638896095203592999,638896095208342793,4749794,474.9794
0,sorting,4000000,79,3,638896095208405042,638896095213184541,4779499,477.9499
0,heap,4000000,79,3,638896095213250074,638896095218026270,4776196,477.6196
0,sorting,4000000,79,4,638896095218089395,638896095222838941,4749546,474.9546
0,heap,4000000,79,4,638896095222890216,638896095227665484,4775268,477.5268
0,sorting,4000000,79,5,638896095227729575,638896095232490689,4761114,476.1114
0,heap,4000000,79,5,638896095232553441,638896095237333590,4780149,478.0149
0,sorting,4000000,79,6,638896095237399100,638896095242163556,4764456,476.4456
0,heap,4000000,79,6,638896095242230258,638896095246996314,4766056,476.6056
0,sorting,4000000,79,7,638896095247060399,638896095251830336,4769937,476.9937
0,heap,4000000,79,7,638896095251897914,638896095256709003,4811089,481.1089
0,sorting,4000000,79,8,638896095256777255,638896095261535739,4758484,475.8484
0,heap,4000000,79,8,638896095261603395,638896095266350103,4746708,474.6708
0,sorting,4000000,79,9,638896095266413826,638896095271173976,4760150,476.015
0,heap,4000000,79,9,638896095271238904,638896095275990180,4751276,475.1276
0,sorting,4000000,79,10,638896095276056985,638896095280820011,4763026,476.3026
0,heap,4000000,79,10,638896095280885200,638896095285625563,4740363,474.0363
0,sorting,4000000,79,11,638896095285680093,638896095290453930,4773837,477.3837
0,heap,4000000,79,11,638896095290516746,638896095295279507,4762761,476.2761
0,sorting,4000000,79,12,638896095295345811,638896095300143500,4797689,479.7689
0,heap,4000000,79,12,638896095300209145,638896095304971481,4762336,476.2336
0,sorting,4000000,79,13,638896095305026327,638896095309773415,4747088,474.7088
0,heap,4000000,79,13,638896095309824990,638896095314569069,4744079,474.4079
0,sorting,4000000,79,14,638896095314630334,638896095319432860,4802526,480.2526
0,heap,4000000,79,14,638896095319494843,638896095324237333,4742490,474.249
0,sorting,4000000,79,15,638896095324300137,638896095329051646,4751509,475.1509
0,heap,4000000,79,15,638896095329114540,638896095333857145,4742605,474.2605
0,sorting,4000000,79,16,638896095333908748,638896095338690782,4782034,478.2034
0,heap,4000000,79,16,638896095338749923,638896095343508678,4758755,475.8755
0,sorting,4000000,79,17,638896095343574023,638896095348324448,4750425,475.0425
0,heap,4000000,79,17,638896095348386789,638896095353139920,4753131,475.3131
0,sorting,4000000,79,18,638896095353200395,638896095358000925,4800530,480.053
0,heap,4000000,79,18,638896095358051576,638896095362801153,4749577,474.9577
0,sorting,4000000,79,19,638896095362872286,638896095367642877,4770591,477.0591
0,heap,4000000,79,19,638896095367706205,638896095372538043,4831838,483.1838
0,sorting,4000000,79,20,638896095372602422,638896095377404022,4801600,480.16
0,heap,4000000,79,20,638896095377468890,638896095382212202,4743312,474.3312
0,sorting,4000000,157,1,638896095382276092,638896095387029709,4753617,475.3617
0,heap,4000000,157,1,638896095387088359,638896095391837965,4749606,474.9606
0,sorting,4000000,157,2,638896095391903612,638896095396650546,4746934,474.6934
0,heap,4000000,157,2,638896095396701538,638896095401485912,4784374,478.4374
0,sorting,4000000,157,3,638896095401548000,638896095406308979,4760979,476.0979
0,heap,4000000,157,3,638896095406374486,638896095411142115,4767629,476.7629
0,sorting,4000000,157,4,638896095411205854,638896095415951005,4745151,474.5151
0,heap,4000000,157,4,638896095416015975,638896095420847029,4831054,483.1054
0,sorting,4000000,157,5,638896095420897990,638896095425663388,4765398,476.5398
0,heap,4000000,157,5,638896095425731390,638896095430482514,4751124,475.1124
0,sorting,4000000,157,6,638896095430545376,638896095435323235,4777859,477.7859
0,heap,4000000,157,6,638896095435390836,638896095440206723,4815887,481.5887
0,sorting,4000000,157,7,638896095440271179,638896095445026785,4755606,475.5606
0,heap,4000000,157,7,638896095445086758,638896095449850025,4763267,476.3267
0,sorting,4000000,157,8,638896095449913762,638896095454658565,4744803,474.4803
0,heap,4000000,157,8,638896095454724888,638896095459536316,4811428,481.1428
0,sorting,4000000,157,9,638896095459600864,638896095464367680,4766816,476.6816
0,heap,4000000,157,9,638896095464433643,638896095469181733,4748090,474.809
0,sorting,4000000,157,10,638896095469246999,638896095473991579,4744580,474.458
0,heap,4000000,157,10,638896095474056216,638896095478834742,4778526,477.8526
0,sorting,4000000,157,11,638896095478900535,638896095483641627,4741092,474.1092
0,heap,4000000,157,11,638896095483706288,638896095488455627,4749339,474.9339
0,sorting,4000000,157,12,638896095488519131,638896095493286991,4767860,476.786
0,heap,4000000,157,12,638896095493342078,638896095498130644,4788566,478.8566
0,sorting,4000000,157,13,638896095498193876,638896095502969622,4775746,477.5746
0,heap,4000000,157,13,638896095503035388,638896095507786497,4751109,475.1109
0,sorting,4000000,157,14,638896095507837531,638896095512601101,4763570,476.357
0,heap,4000000,157,14,638896095512665412,638896095517419205,4753793,475.3793
0,sorting,4000000,157,15,638896095517484641,638896095522309502,4824861,482.4861
0,heap,4000000,157,15,638896095522368946,638896095527142140,4773194,477.3194
0,sorting,4000000,157,16,638896095527206947,638896095531953741,4746794,474.6794
0,heap,4000000,157,16,638896095532005128,638896095536756376,4751248,475.1248
0,sorting,4000000,157,17,638896095536819482,638896095541599716,4780234,478.0234
0,heap,4000000,157,17,638896095541663308,638896095546423481,4760173,476.0173
0,sorting,4000000,157,18,638896095546488884,638896095551246844,4757960,475.796
0,heap,4000000,157,18,638896095551302810,638896095556050900,4748090,474.809
0,sorting,4000000,157,19,638896095556101588,638896095560876831,4775243,477.5243
0,heap,4000000,157,19,638896095560941253,638896095565700993,4759740,475.974
0,sorting,4000000,157,20,638896095565756853,638896095570522960,4766107,476.6107
0,heap,4000000,157,20,638896095570584231,638896095575337399,4753168,475.3168
0,sorting,4000000,307,1,638896095575401671,638896095580172169,4770498,477.0498
0,heap,4000000,307,1,638896095580231934,638896095584978777,4746843,474.6843
0,sorting,4000000,307,2,638896095585045123,638896095589807929,4762806,476.2806
0,heap,4000000,307,2,638896095589873391,638896095594646910,4773519,477.3519
0,sorting,4000000,307,3,638896095594711871,638896095599480764,4768893,476.8893
0,heap,4000000,307,3,638896095599545725,638896095604333329,4787604,478.7604
0,sorting,4000000,307,4,638896095604397352,638896095609160705,4763353,476.3353
0,heap,4000000,307,4,638896095609223191,638896095613987931,4764740,476.474
0,sorting,4000000,307,5,638896095614052784,638896095618821989,4769205,476.9205
0,heap,4000000,307,5,638896095618874651,638896095623645219,4770568,477.0568
0,sorting,4000000,307,6,638896095623712538,638896095628471592,4759054,475.9054
0,heap,4000000,307,6,638896095628534369,638896095633299083,4764714,476.4714
0,sorting,4000000,307,7,638896095633364935,638896095638119775,4754840,475.484
0,heap,4000000,307,7,638896095638183861,638896095642943592,4759731,475.9731
0,sorting,4000000,307,8,638896095642994785,638896095647746035,4751250,475.125
0,heap,4000000,307,8,638896095647810557,638896095652582251,4771694,477.1694
0,sorting,4000000,307,9,638896095652647570,638896095657401564,4753994,475.3994
0,heap,4000000,307,9,638896095657470931,638896095662235050,4764119,476.4119
0,sorting,4000000,307,10,638896095662298932,638896095667059022,4760090,476.009
0,heap,4000000,307,10,638896095667110865,638896095671852655,4741790,474.179
0,sorting,4000000,307,11,638896095671923071,638896095676710779,4787708,478.7708
0,heap,4000000,307,11,638896095676776775,638896095681591566,4814791,481.4791
0,sorting,4000000,307,12,638896095681656669,638896095686407806,4751137,475.1137
0,heap,4000000,307,12,638896095686470129,638896095691220807,4750678,475.0678
0,sorting,4000000,307,13,638896095691277764,638896095696040711,4762947,476.2947
0,heap,4000000,307,13,638896095696105599,638896095700931094,4825495,482.5495
0,sorting,4000000,307,14,638896095700996401,638896095705766578,4770177,477.0177
0,heap,4000000,307,14,638896095705832996,638896095710570730,4737734,473.7734
0,sorting,4000000,307,15,638896095710635882,638896095715398681,4762799,476.2799
0,heap,4000000,307,15,638896095715464022,638896095720250273,4786251,478.6251
0,sorting,4000000,307,16,638896095720313379,638896095725069310,4755931,475.5931
0,heap,4000000,307,16,638896095725135014,638896095729884252,4749238,474.9238
0,sorting,4000000,307,17,638896095729940233,638896095734709653,4769420,476.942
0,heap,4000000,307,17,638896095734776420,638896095739531764,4755344,475.5344
0,sorting,4000000,307,18,638896095739600364,638896095744379667,4779303,477.9303
0,heap,4000000,307,18,638896095744442758,638896095749230481,4787723,478.7723
0,sorting,4000000,307,19,638896095749293908,638896095754043320,4749412,474.9412
0,heap,4000000,307,19,638896095754095588,638896095758869196,4773608,477.3608
0,sorting,4000000,307,20,638896095758934327,638896095763718060,4783733,478.3733
0,heap,4000000,307,20,638896095763783684,638896095768538626,4754942,475.4942
0,sorting,4000000,619,1,638896095768604177,638896095773360028,4755851,475.5851
0,heap,4000000,619,1,638896095773425208,638896095778176542,4751334,475.1334
0,sorting,4000000,619,2,638896095778229393,638896095783022419,4793026,479.3026
0,heap,4000000,619,2,638896095783086390,638896095787842321,4755931,475.5931
0,sorting,4000000,619,3,638896095787907220,638896095792660288,4753068,475.3068
0,heap,4000000,619,3,638896095792725310,638896095797486600,4761290,476.129
0,sorting,4000000,619,4,638896095797552989,638896095802350775,4797786,479.7786
0,heap,4000000,619,4,638896095802419066,638896095807161717,4742651,474.2651
0,sorting,4000000,619,5,638896095807228722,638896095811985950,4757228,475.7228
0,heap,4000000,619,5,638896095812050739,638896095816814334,4763595,476.3595
0,sorting,4000000,619,6,638896095816880221,638896095821645199,4764978,476.4978
0,heap,4000000,619,6,638896095821712235,638896095826460386,4748151,474.8151
0,sorting,4000000,619,7,638896095826528209,638896095831293724,4765515,476.5515
0,heap,4000000,619,7,638896095831360709,638896095836110815,4750106,475.0106
0,sorting,4000000,619,8,638896095836176927,638896095840944166,4767239,476.7239
0,heap,4000000,619,8,638896095840997533,638896095845760551,4763018,476.3018
0,sorting,4000000,619,9,638896095845826791,638896095850584888,4758097,475.8097
0,heap,4000000,619,9,638896095850651584,638896095855397908,4746324,474.6324
0,sorting,4000000,619,10,638896095855462601,638896095860231525,4768924,476.8924
0,heap,4000000,619,10,638896095860298134,638896095865071173,4773039,477.3039
0,sorting,4000000,619,11,638896095865123429,638896095869881322,4757893,475.7893
0,heap,4000000,619,11,638896095869948923,638896095874701725,4752802,475.2802
0,sorting,4000000,619,12,638896095874758012,638896095879527995,4769983,476.9983
0,heap,4000000,619,12,638896095879594195,638896095884348449,4754254,475.4254
0,sorting,4000000,619,13,638896095884414309,638896095889192496,4778187,477.8187
0,heap,4000000,619,13,638896095889245167,638896095894002545,4757378,475.7378
0,sorting,4000000,619,14,638896095894069879,638896095898829918,4760039,476.0039
0,heap,4000000,619,14,638896095898901908,638896095903677463,4775555,477.5555
0,sorting,4000000,619,15,638896095903743495,638896095908498922,4755427,475.5427
0,heap,4000000,619,15,638896095908564912,638896095913314474,4749562,474.9562
0,sorting,4000000,619,16,638896095913367195,638896095918117843,4750648,475.0648
0,heap,4000000,619,16,638896095918180290,638896095922957809,4777519,477.7519
0,sorting,4000000,619,17,638896095923020671,638896095927765035,4744364,474.4364
0,heap,4000000,619,17,638896095927830185,638896095932571444,4741259,474.1259
0,sorting,4000000,619,18,638896095932636243,638896095937412413,4776170,477.617
0,heap,4000000,619,18,638896095937477056,638896095942280355,4803299,480.3299
0,sorting,4000000,619,19,638896095942344688,638896095947088849,4744161,474.4161
0,heap,4000000,619,19,638896095947153900,638896095951897807,4743907,474.3907
0,sorting,4000000,619,20,638896095951950331,638896095956712814,4762483,476.2483
0,heap,4000000,619,20,638896095956778285,638896095961543317,4765032,476.5032
0,sorting,8000000,11,1,638896095961800676,638896095971722232,9921556,992.1556
0,heap,8000000,11,1,638896095971839611,638896095981737168,9897557,989.7557
0,sorting,8000000,11,2,638896095981852140,638896095991767900,9915760,991.576
0,heap,8000000,11,2,638896095991884999,638896096001854341,9969342,996.9342
0,sorting,8000000,11,3,638896096001966479,638896096011865813,9899334,989.9334
0,heap,8000000,11,3,638896096011992489,638896096021891118,9898629,989.8629
0,sorting,8000000,11,4,638896096022006164,638896096031900701,9894537,989.4537
0,heap,8000000,11,4,638896096032016283,638896096041900540,9884257,988.4257
0,sorting,8000000,11,5,638896096042022482,638896096051935571,9913089,991.3089
0,heap,8000000,11,5,638896096052053652,638896096061934677,9881025,988.1025
0,sorting,8000000,11,6,638896096062053839,638896096072008639,9954800,995.48
0,heap,8000000,11,6,638896096072113485,638896096081997484,9883999,988.3999
0,sorting,8000000,11,7,638896096082117297,638896096092055683,9938386,993.8386
0,heap,8000000,11,7,638896096092172748,638896096102070987,9898239,989.8239
0,sorting,8000000,11,8,638896096102174680,638896096112092131,9917451,991.7451
0,heap,8000000,11,8,638896096112209601,638896096122095185,9885584,988.5584
0,sorting,8000000,11,9,638896096122211065,638896096132108666,9897601,989.7601
0,heap,8000000,11,9,638896096132219686,638896096142099870,9880184,988.0184
0,sorting,8000000,11,10,638896096142216626,638896096152124005,9907379,990.7379
0,heap,8000000,11,10,638896096152235462,638896096162102928,9867466,986.7466
0,sorting,8000000,11,11,638896096162219502,638896096172154300,9934798,993.4798
0,heap,8000000,11,11,638896096172271184,638896096182146169,9874985,987.4985
0,sorting,8000000,11,12,638896096182272864,638896096192195467,9922603,992.2603
0,heap,8000000,11,12,638896096192311951,638896096202227090,9915139,991.5139
0,sorting,8000000,11,13,638896096202343924,638896096212279678,9935754,993.5754
0,heap,8000000,11,13,638896096212388939,638896096222282491,9893552,989.3552
0,sorting,8000000,11,14,638896096222399557,638896096232304768,9905211,990.5211
0,heap,8000000,11,14,638896096232419808,638896096242337197,9917389,991.7389
0,sorting,8000000,11,15,638896096242440364,638896096252387591,9947227,994.7227
0,heap,8000000,11,15,638896096252504394,638896096262406841,9902447,990.2447
0,sorting,8000000,11,16,638896096262524131,638896096272432628,9908497,990.8497
0,heap,8000000,11,16,638896096272548630,638896096282437493,9888863,988.8863
0,sorting,8000000,11,17,638896096282553979,638896096292456082,9902103,990.2103
0,heap,8000000,11,17,638896096292582082,638896096302463166,9881084,988.1084
0,sorting,8000000,11,18,638896096302579250,638896096312493905,9914655,991.4655
0,heap,8000000,11,18,638896096312612832,638896096322503797,9890965,989.0965
0,sorting,8000000,11,19,638896096322634597,638896096332526519,9891922,989.1922
0,heap,8000000,11,19,638896096332641807,638896096342593368,9951561,995.1561
0,sorting,8000000,11,20,638896096342709069,638896096352617759,9908690,990.869
0,heap,8000000,11,20,638896096352721972,638896096362625638,9903666,990.3666
0,sorting,8000000,19,1,638896096362741824,638896096372664264,9922440,992.244
0,heap,8000000,19,1,638896096372778654,638896096382653353,9874699,987.4699
0,sorting,8000000,19,2,638896096382767738,638896096392674959,9907221,990.7221
0,heap,8000000,19,2,638896096392791335,638896096402659149,9867814,986.7814
0,sorting,8000000,19,3,638896096402787390,638896096412700874,9913484,991.3484
0,heap,8000000,19,3,638896096412818635,638896096422711846,9893211,989.3211
0,sorting,8000000,19,4,638896096422829419,638896096432733893,9904474,990.4474
0,heap,8000000,19,4,638896096432866586,638896096442769553,9902967,990.2967
0,sorting,8000000,19,5,638896096442881973,638896096452795569,9913596,991.3596
0,heap,8000000,19,5,638896096452912705,638896096462786464,9873759,987.3759
0,sorting,8000000,19,6,638896096462910892,638896096472804844,9893952,989.3952
0,heap,8000000,19,6,638896096472921665,638896096482792873,9871208,987.1208
0,sorting,8000000,19,7,638896096482908129,638896096492817560,9909431,990.9431
0,heap,8000000,19,7,638896096492933602,638896096502832979,9899377,989.9377
0,sorting,8000000,19,8,638896096502945710,638896096512858482,9912772,991.2772
0,heap,8000000,19,8,638896096512983326,638896096522897599,9914273,991.4273
0,sorting,8000000,19,9,638896096523013558,638896096532945247,9931689,993.1689
0,heap,8000000,19,9,638896096533065851,638896096542955304,9889453,988.9453
0,sorting,8000000,19,10,638896096543058292,638896096552982990,9924698,992.4698
0,heap,8000000,19,10,638896096553099895,638896096562980399,9880504,988.0504
0,sorting,8000000,19,11,638896096563097092,638896096573004241,9907149,990.7149
0,heap,8000000,19,11,638896096573107632,638896096582989991,9882359,988.2359
0,sorting,8000000,19,12,638896096583105270,638896096593024143,9918873,991.8873
0,heap,8000000,19,12,638896096593142784,638896096603066404,9923620,992.362
0,sorting,8000000,19,13,638896096603203144,638896096613135813,9932669,993.2669
0,heap,8000000,19,13,638896096613266363,638896096623167970,9901607,990.1607
0,sorting,8000000,19,14,638896096623269266,638896096633201176,9931910,993.191
0,heap,8000000,19,14,638896096633317351,638896096643220108,9902757,990.2757
0,sorting,8000000,19,15,638896096643336109,638896096653282384,9946275,994.6275
0,heap,8000000,19,15,638896096653383226,638896096663294506,9911280,991.128
0,sorting,8000000,19,16,638896096663409811,638896096673311291,9901480,990.148
0,heap,8000000,19,16,638896096673429626,638896096683331164,9901538,990.1538
0,sorting,8000000,19,17,638896096683432189,638896096693366966,9934777,993.4777
0,heap,8000000,19,17,638896096693483940,638896096703456558,9972618,997.2618
0,sorting,8000000,19,18,638896096703573481,638896096713464641,9891160,989.116
0,heap,8000000,19,18,638896096713579832,638896096723482448,9902616,990.2616
0,sorting,8000000,19,19,638896096723597888,638896096733517475,9919587,991.9587
0,heap,8000000,19,19,638896096733637431,638896096743528550,9891119,989.1119
0,sorting,8000000,19,20,638896096743646259,638896096753554583,9908324,990.8324
0,heap,8000000,19,20,638896096753666744,638896096763534227,9867483,986.7483
0,sorting,8000000,41,1,638896096763663266,638896096773584293,9921027,992.1027
0,heap,8000000,41,1,638896096773702029,638896096783593927,9891898,989.1898
0,sorting,8000000,41,2,638896096783708910,638896096793628519,9919609,991.9609
0,heap,8000000,41,2,638896096793745260,638896096803664952,9919692,991.9692
0,sorting,8000000,41,3,638896096803782011,638896096813724793,9942782,994.2782
0,heap,8000000,41,3,638896096813840710,638896096823729831,9889121,988.9121
0,sorting,8000000,41,4,638896096823846932,638896096833768969,9922037,992.2037
0,heap,8000000,41,4,638896096833886750,638896096843769163,9882413,988.2413
0,sorting,8000000,41,5,638896096843894518,638896096853820371,9925853,992.5853
0,heap,8000000,41,5,638896096853937513,638896096863829838,9892325,989.2325
0,sorting,8000000,41,6,638896096863947341,638896096873853602,9906261,990.6261
0,heap,8000000,41,6,638896096873968807,638896096883871266,9902459,990.2459
0,sorting,8000000,41,7,638896096883988040,638896096893880194,9892154,989.2154
0,heap,8000000,41,7,638896096893996022,638896096903876168,9880146,988.0146
0,sorting,8000000,41,8,638896096904001739,638896096913907042,9905303,990.5303
0,heap,8000000,41,8,638896096914022349,638896096923913732,9891383,989.1383
0,sorting,8000000,41,9,638896096924028584,638896096933930910,9902326,990.2326
0,heap,8000000,41,9,638896096934046995,638896096943983370,9936375,993.6375
0,sorting,8000000,41,10,638896096944099541,638896096954044265,9944724,994.4724
0,heap,8000000,41,10,638896096954145057,638896096964054944,9909887,990.9887
0,sorting,8000000,41,11,638896096964180307,638896096974085615,9905308,990.5308
0,heap,8000000,41,11,638896096974198483,638896096984090156,9891673,989.1673
0,sorting,8000000,41,12,638896096984190889,638896096994142668,9951779,995.1779
0,heap,8000000,41,12,638896096994258981,638896097004153286,9894305,989.4305
0,sorting,8000000,41,13,638896097004270266,638896097014184269,9914003,991.4003
0,heap,8000000,41,13,638896097014285805,638896097024182303,9896498,989.6498
0,sorting,8000000,41,14,638896097024298279,638896097034196900,9898621,989.8621
0,heap,8000000,41,14,638896097034314651,638896097044201871,9887220,988.722
0,sorting,8000000,41,15,638896097044318066,638896097054243143,9925077,992.5077
0,heap,8000000,41,15,638896097054361763,638896097064240503,9878740,987.874
0,sorting,8000000,41,16,638896097064376525,638896097074317720,9941195,994.1195
0,heap,8000000,41,16,638896097074453109,638896097084369983,9916874,991.6874
0,sorting,8000000,41,17,638896097084486957,638896097094404208,9917251,991.7251
0,heap,8000000,41,17,638896097094505065,638896097104399060,9893995,989.3995
0,sorting,8000000,41,18,638896097104524417,638896097114415255,9890838,989.0838
0,heap,8000000,41,18,638896097114534013,638896097124415050,9881037,988.1037
0,sorting,8000000,41,19,638896097124516196,638896097134430169,9913973,991.3973
0,heap,8000000,41,19,638896097134544813,638896097144434860,9890047,989.0047
0,sorting,8000000,41,20,638896097144554118,638896097154469859,9915741,991.5741
0,heap,8000000,41,20,638896097154588396,638896097164476393,9887997,988.7997
0,sorting,8000000,79,1,638896097164592766,638896097174509131,9916365,991.6365
0,heap,8000000,79,1,638896097174639735,638896097184534843,9895108,989.5108
0,sorting,8000000,79,2,638896097184647194,638896097194548893,9901699,990.1699
0,heap,8000000,79,2,638896097194667508,638896097204555183,9887675,988.7675
0,sorting,8000000,79,3,638896097204682509,638896097214606042,9923533,992.3533
0,heap,8000000,79,3,638896097214723217,638896097224622167,9898950,989.895
0,sorting,8000000,79,4,638896097224738506,638896097234631149,9892643,989.2643
0,heap,8000000,79,4,638896097234748143,638896097244657666,9909523,990.9523
0,sorting,8000000,79,5,638896097244776980,638896097254711288,9934308,993.4308
0,heap,8000000,79,5,638896097254832487,638896097264791494,9959007,995.9007
0,sorting,8000000,79,6,638896097264908921,638896097274832435,9923514,992.3514
0,heap,8000000,79,6,638896097274949946,638896097284831595,9881649,988.1649
0,sorting,8000000,79,7,638896097284935207,638896097294830803,9895596,989.5596
0,heap,8000000,79,7,638896097294947176,638896097304841476,9894300,989.43
0,sorting,8000000,79,8,638896097304957652,638896097314882146,9924494,992.4494
0,heap,8000000,79,8,638896097314987347,638896097324885917,9898570,989.857
0,sorting,8000000,79,9,638896097325001204,638896097334909110,9907906,990.7906
0,heap,8000000,79,9,638896097335027066,638896097344901466,9874400,987.44
0,sorting,8000000,79,10,638896097345030314,638896097354928509,9898195,989.8195
0,heap,8000000,79,10,638896097355044074,638896097364941690,9897616,989.7616
0,sorting,8000000,79,11,638896097365058801,638896097374970119,9911318,991.1318
0,heap,8000000,79,11,638896097375087022,638896097384968328,9881306,988.1306
0,sorting,8000000,79,12,638896097385085499,638896097394989079,9903580,990.358
0,heap,8000000,79,12,638896097395115614,638896097405041244,9925630,992.563
0,sorting,8000000,79,13,638896097405158851,638896097415082062,9923211,992.3211
0,heap,8000000,79,13,638896097415201463,638896097425111991,9910528,991.0528
0,sorting,8000000,79,14,638896097425217322,638896097435155638,9938316,993.8316
0,heap,8000000,79,14,638896097435273999,638896097445172076,9898077,989.8077
0,sorting,8000000,79,15,638896097445288582,638896097455208883,9920301,992.0301
0,heap,8000000,79,15,638896097455310157,638896097465181348,9871191,987.1191
0,sorting,8000000,79,16,638896097465298999,638896097475224841,9925842,992.5842
0,heap,8000000,79,16,638896097475344148,638896097485223129,9878981,987.8981
0,sorting,8000000,79,17,638896097485343870,638896097495267718,9923848,992.3848
